Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-09 09:30:00-04:00,88.06999969482422,88.83000183105469,87.95099639892578,88.45500183105469,389892,0.0,0.0
2023-10-09 10:30:00-04:00,88.4656982421875,88.47000122070312,88.05000305175781,88.33999633789062,250784,0.0,0.0
2023-10-09 11:30:00-04:00,88.3499984741211,88.65499877929688,88.0999984741211,88.44999694824219,203199,0.0,0.0
2023-10-09 12:30:00-04:00,88.44000244140625,88.70500183105469,88.19999694824219,88.69660186767578,225002,0.0,0.0
2023-10-09 13:30:00-04:00,88.75,88.75,88.75,88.75,0,0.0,0.0
